scats_site_number,timestamp,traffic_flow
2000,2006-10-02 17:00:00,5077
2000,2006-10-02 18:00:00,4244
2000,2006-10-02 19:00:00,2707
2000,2006-10-02 20:00:00,1930
2000,2006-10-02 21:00:00,1647
2000,2006-10-02 22:00:00,1232
2000,2006-10-02 23:00:00,731
2000,2006-10-03 00:00:00,310
2000,2006-10-03 01:00:00,187
2000,2006-10-03 02:00:00,141
2000,2006-10-03 03:00:00,124
2000,2006-10-03 04:00:00,178
2000,2006-10-03 05:00:00,695
2000,2006-10-03 06:00:00,2748
2000,2006-10-03 07:00:00,4872
2000,2006-10-03 08:00:00,5138
2000,2006-10-03 09:00:00,4138
2000,2006-10-03 10:00:00,3343
2000,2006-10-03 11:00:00,3270
2000,2006-10-03 12:00:00,3259
2000,2006-10-03 13:00:00,3390
2000,2006-10-03 14:00:00,3718
2000,2006-10-03 15:00:00,3950
2000,2006-10-03 16:00:00,4786
2000,2006-10-03 17:00:00,5137
2000,2006-10-03 18:00:00,4601
2000,2006-10-03 19:00:00,2998
2000,2006-10-03 20:00:00,2069
2000,2006-10-03 21:00:00,2004
2000,2006-10-03 22:00:00,1470
2000,2006-10-03 23:00:00,898
2000,2006-10-04 00:00:00,390
2000,2006-10-04 01:00:00,217
2000,2006-10-04 02:00:00,140
2000,2006-10-04 03:00:00,126
2000,2006-10-04 04:00:00,194
2000,2006-10-04 05:00:00,670
2000,2006-10-04 06:00:00,2728
2000,2006-10-04 07:00:00,4783
2000,2006-10-04 08:00:00,5149
2000,2006-10-04 09:00:00,4076
2000,2006-10-04 10:00:00,3451
2000,2006-10-04 11:00:00,3433
2000,2006-10-04 12:00:00,3350
2000,2006-10-04 13:00:00,3409
2000,2006-10-04 14:00:00,3540
2000,2006-10-04 15:00:00,3985
2000,2006-10-04 16:00:00,4626
2000,2006-10-04 17:00:00,5041
2000,2006-10-04 18:00:00,4563
2000,2006-10-04 19:00:00,2960
2000,2006-10-04 20:00:00,2220
2000,2006-10-04 21:00:00,1902
2000,2006-10-04 22:00:00,1589
2000,2006-10-04 23:00:00,943
2000,2006-10-05 00:00:00,443
2000,2006-10-05 01:00:00,259
2000,2006-10-05 02:00:00,161
2000,2006-10-05 03:00:00,159
2000,2006-10-05 04:00:00,228
2000,2006-10-05 05:00:00,696
2000,2006-10-05 06:00:00,2522
2000,2006-10-05 07:00:00,4659
2000,2006-10-05 08:00:00,5272
2000,2006-10-05 09:00:00,3982
2000,2006-10-05 10:00:00,3373
2000,2006-10-05 11:00:00,3462
2000,2006-10-05 12:00:00,3463
2000,2006-10-05 13:00:00,3386
2000,2006-10-05 14:00:00,3569
2000,2006-10-05 15:00:00,3976
2000,2006-10-05 16:00:00,4822
2000,2006-10-05 17:00:00,5212
2000,2006-10-05 18:00:00,4691
2000,2006-10-05 19:00:00,3175
2000,2006-10-05 20:00:00,2398
2000,2006-10-05 21:00:00,2361
2000,2006-10-05 22:00:00,1716
2000,2006-10-05 23:00:00,995
2000,2006-10-06 00:00:00,490
2000,2006-10-06 01:00:00,283
2000,2006-10-06 02:00:00,207
2000,2006-10-06 03:00:00,178
2000,2006-10-06 04:00:00,252
2000,2006-10-06 05:00:00,689
2000,2006-10-06 06:00:00,2647
2000,2006-10-06 07:00:00,4675
2000,2006-10-06 08:00:00,5182
2000,2006-10-06 09:00:00,3874
2000,2006-10-06 10:00:00,3452
2000,2006-10-06 11:00:00,3594
2000,2006-10-06 12:00:00,3483
2000,2006-10-06 13:00:00,3549
2000,2006-10-06 14:00:00,3738
2000,2006-10-06 15:00:00,4055
2000,2006-10-06 16:00:00,4788
2000,2006-10-06 17:00:00,5223
2000,2006-10-06 18:00:00,4897
2000,2006-10-06 19:00:00,3480
2000,2006-10-06 20:00:00,2329
2000,2006-10-06 21:00:00,2158
2000,2006-10-06 22:00:00,1920
2000,2006-10-06 23:00:00,1577
2000,2006-10-07 00:00:00,941
2000,2006-10-07 01:00:00,644
2000,2006-10-07 02:00:00,435
2000,2006-10-07 03:00:00,370
2000,2006-10-07 04:00:00,282
2000,2006-10-07 05:00:00,432
2000,2006-10-07 06:00:00,1119
2000,2006-10-07 07:00:00,1578
2000,2006-10-07 08:00:00,2729
2000,2006-10-07 09:00:00,3394
2000,2006-10-07 10:00:00,3720
2000,2006-10-07 11:00:00,3889
2000,2006-10-07 12:00:00,4043
2000,2006-10-07 13:00:00,3936
2000,2006-10-07 14:00:00,3911
2000,2006-10-07 15:00:00,3809
2000,2006-10-07 16:00:00,3748
2000,2006-10-07 17:00:00,3892
2000,2006-10-07 18:00:00,3701
2000,2006-10-07 19:00:00,2885
2000,2006-10-07 20:00:00,1928
2000,2006-10-07 21:00:00,1819
2000,2006-10-07 22:00:00,1813
2000,2006-10-07 23:00:00,1942
2000,2006-10-08 00:00:00,1445
2000,2006-10-08 01:00:00,896
2000,2006-10-08 02:00:00,552
2000,2006-10-08 03:00:00,414
2000,2006-10-08 04:00:00,367
2000,2006-10-08 05:00:00,392
2000,2006-10-08 06:00:00,751
2000,2006-10-08 07:00:00,994
2000,2006-10-08 08:00:00,1520
2000,2006-10-08 09:00:00,2506
2000,2006-10-08 10:00:00,3019
2000,2006-10-08 11:00:00,3508
2000,2006-10-08 12:00:00,3962
2000,2006-10-08 13:00:00,3798
2000,2006-10-08 14:00:00,3698
2000,2006-10-08 15:00:00,3639
2000,2006-10-08 16:00:00,3726
2000,2006-10-08 17:00:00,3817
2000,2006-10-08 18:00:00,3065
2000,2006-10-08 19:00:00,2009
2000,2006-10-08 20:00:00,1737
2000,2006-10-08 21:00:00,1526
2000,2006-10-08 22:00:00,1141
2000,2006-10-08 23:00:00,700
2000,2006-10-09 00:00:00,375
2000,2006-10-09 01:00:00,196
2000,2006-10-09 02:00:00,139
2000,2006-10-09 03:00:00,122
2000,2006-10-09 04:00:00,241
2000,2006-10-09 05:00:00,687
2000,2006-10-09 06:00:00,2542
2000,2006-10-09 07:00:00,4712
2000,2006-10-09 08:00:00,5233
2000,2006-10-09 09:00:00,3814
2000,2006-10-09 10:00:00,3220
2000,2006-10-09 11:00:00,3260
2000,2006-10-09 12:00:00,3313
2000,2006-10-09 13:00:00,3252
2000,2006-10-09 14:00:00,3430
2000,2006-10-09 15:00:00,3921
2000,2006-10-09 16:00:00,4622
2000,2006-10-09 17:00:00,5233
2000,2006-10-09 18:00:00,4496
2000,2006-10-09 19:00:00,2734
2000,2006-10-09 20:00:00,1863
2000,2006-10-09 21:00:00,1658
2000,2006-10-09 22:00:00,1219
2000,2006-10-09 23:00:00,623
2000,2006-10-10 00:00:00,361
2000,2006-10-10 01:00:00,188
2000,2006-10-10 02:00:00,118
2000,2006-10-10 03:00:00,135
2000,2006-10-10 04:00:00,207
2000,2006-10-10 05:00:00,670
2000,2006-10-10 06:00:00,2682
2000,2006-10-10 07:00:00,4786
2000,2006-10-10 08:00:00,5157
2000,2006-10-10 09:00:00,4156
2000,2006-10-10 10:00:00,3443
2000,2006-10-10 11:00:00,3325
2000,2006-10-10 12:00:00,3256
2000,2006-10-10 13:00:00,3460
2000,2006-10-10 14:00:00,3556
2000,2006-10-10 15:00:00,4046
2000,2006-10-10 16:00:00,4704
2000,2006-10-10 17:00:00,5213
2000,2006-10-10 18:00:00,4623
2000,2006-10-10 19:00:00,3114
2000,2006-10-10 20:00:00,2157
2000,2006-10-10 21:00:00,2063
2000,2006-10-10 22:00:00,1691
2000,2006-10-10 23:00:00,949
2000,2006-10-11 00:00:00,435
2000,2006-10-11 01:00:00,217
2000,2006-10-11 02:00:00,165
2000,2006-10-11 03:00:00,145
2000,2006-10-11 04:00:00,193
2000,2006-10-11 05:00:00,698
2000,2006-10-11 06:00:00,2682
2000,2006-10-11 07:00:00,4779
2000,2006-10-11 08:00:00,5130
2000,2006-10-11 09:00:00,4109
2000,2006-10-11 10:00:00,3446
2000,2006-10-11 11:00:00,3298
2000,2006-10-11 12:00:00,3415
2000,2006-10-11 13:00:00,3527
2000,2006-10-11 14:00:00,3636
2000,2006-10-11 15:00:00,3900
2000,2006-10-11 16:00:00,4819
2000,2006-10-11 17:00:00,5112
2000,2006-10-11 18:00:00,4737
2000,2006-10-11 19:00:00,3144
2000,2006-10-11 20:00:00,2224
2000,2006-10-11 21:00:00,2098
2000,2006-10-11 22:00:00,1720
2000,2006-10-11 23:00:00,977
2000,2006-10-12 00:00:00,427
2000,2006-10-12 01:00:00,245
2000,2006-10-12 02:00:00,170
2000,2006-10-12 03:00:00,138
2000,2006-10-12 04:00:00,217
2000,2006-10-12 05:00:00,746
2000,2006-10-12 06:00:00,2737
2000,2006-10-12 07:00:00,4779
2000,2006-10-12 08:00:00,5331
2000,2006-10-12 09:00:00,4145
2000,2006-10-12 10:00:00,3382
2000,2006-10-12 11:00:00,3543
2000,2006-10-12 12:00:00,3507
2000,2006-10-12 13:00:00,3410
2000,2006-10-12 14:00:00,3451
2000,2006-10-12 15:00:00,4136
2000,2006-10-12 16:00:00,4734
2000,2006-10-12 17:00:00,5239
2000,2006-10-12 18:00:00,4634
2000,2006-10-12 19:00:00,3342
2000,2006-10-12 20:00:00,2384
2000,2006-10-12 21:00:00,2364
2000,2006-10-12 22:00:00,1717
2000,2006-10-12 23:00:00,1017
2000,2006-10-15 00:00:00,1417
2000,2006-10-15 01:00:00,867
2000,2006-10-15 02:00:00,617
2000,2006-10-15 03:00:00,527
2000,2006-10-15 04:00:00,436
2000,2006-10-15 05:00:00,455
2000,2006-10-15 06:00:00,699
2000,2006-10-15 07:00:00,913
2000,2006-10-15 08:00:00,1529
2000,2006-10-15 09:00:00,2663
2000,2006-10-15 10:00:00,3077
2000,2006-10-15 11:00:00,3452
2000,2006-10-15 12:00:00,3863
2000,2006-10-15 13:00:00,3808
2000,2006-10-15 14:00:00,3737
2000,2006-10-15 15:00:00,3683
2000,2006-10-15 16:00:00,3907
2000,2006-10-15 17:00:00,3789
2000,2006-10-15 18:00:00,2904
2000,2006-10-15 19:00:00,2244
2000,2006-10-15 20:00:00,1710
2000,2006-10-15 21:00:00,1666
2000,2006-10-15 22:00:00,1185
2000,2006-10-15 23:00:00,669
2000,2006-10-16 00:00:00,386
2000,2006-10-16 01:00:00,211
2000,2006-10-16 02:00:00,148
2000,2006-10-16 03:00:00,111
2000,2006-10-16 04:00:00,225
2000,2006-10-16 05:00:00,698
2000,2006-10-16 06:00:00,2611
2000,2006-10-16 07:00:00,4663
2000,2006-10-16 08:00:00,5031
2000,2006-10-16 09:00:00,3643
2000,2006-10-16 10:00:00,3167
2000,2006-10-16 11:00:00,3214
2000,2006-10-16 12:00:00,3252
2000,2006-10-16 13:00:00,3339
2000,2006-10-16 14:00:00,3433
2000,2006-10-16 15:00:00,3920
2000,2006-10-16 16:00:00,4706
2000,2006-10-16 17:00:00,5107
2000,2006-10-16 18:00:00,4422
2000,2006-10-16 19:00:00,2765
2000,2006-10-16 20:00:00,1889
2000,2006-10-16 21:00:00,1728
2000,2006-10-16 22:00:00,1352
2000,2006-10-16 23:00:00,694
2000,2006-10-17 00:00:00,368
2000,2006-10-17 01:00:00,186
2000,2006-10-17 02:00:00,144
2000,2006-10-17 03:00:00,125
2000,2006-10-17 04:00:00,220
2000,2006-10-17 05:00:00,761
2000,2006-10-17 06:00:00,2772
2000,2006-10-17 07:00:00,4772
2000,2006-10-17 08:00:00,5238
2000,2006-10-17 09:00:00,4094
2000,2006-10-17 10:00:00,3338
2000,2006-10-17 11:00:00,3281
2000,2006-10-17 12:00:00,3340
2000,2006-10-17 13:00:00,3433
2000,2006-10-17 14:00:00,3546
2000,2006-10-17 15:00:00,4045
2000,2006-10-17 16:00:00,4746
2000,2006-10-17 17:00:00,5156
2000,2006-10-17 18:00:00,4736
2000,2006-10-17 19:00:00,3038
2000,2006-10-17 20:00:00,2069
2000,2006-10-17 21:00:00,1971
2000,2006-10-17 22:00:00,1564
2000,2006-10-17 23:00:00,1077
2000,2006-10-18 00:00:00,474
2000,2006-10-18 01:00:00,224
2000,2006-10-18 02:00:00,169
2000,2006-10-18 03:00:00,148
2000,2006-10-18 04:00:00,212
2000,2006-10-18 05:00:00,714
2000,2006-10-18 06:00:00,2714
2000,2006-10-18 07:00:00,4924
2000,2006-10-18 08:00:00,5102
2000,2006-10-18 09:00:00,3919
2000,2006-10-18 10:00:00,3334
2000,2006-10-18 11:00:00,3369
2000,2006-10-18 12:00:00,3229
2000,2006-10-18 13:00:00,3428
2000,2006-10-18 14:00:00,3570
2000,2006-10-18 15:00:00,3977
2000,2006-10-18 16:00:00,4523
2000,2006-10-18 17:00:00,5091
2000,2006-10-18 18:00:00,4825
2000,2006-10-18 19:00:00,3124
2000,2006-10-18 20:00:00,2219
2000,2006-10-18 21:00:00,2129
2000,2006-10-18 22:00:00,1642
2000,2006-10-18 23:00:00,945
2000,2006-10-19 00:00:00,307
2000,2006-10-19 01:00:00,177
2000,2006-10-19 02:00:00,117
2000,2006-10-19 03:00:00,110
2000,2006-10-19 04:00:00,161
2000,2006-10-19 05:00:00,491
2000,2006-10-19 06:00:00,1598
2000,2006-10-19 07:00:00,2341
2000,2006-10-19 08:00:00,2598
2000,2006-10-19 09:00:00,1808
2000,2006-10-19 10:00:00,1453
2000,2006-10-19 11:00:00,1468
2000,2006-10-19 12:00:00,1457
2000,2006-10-19 13:00:00,1552
2000,2006-10-19 14:00:00,1607
2000,2006-10-19 15:00:00,1652
2000,2006-10-19 16:00:00,2273
2000,2006-10-19 17:00:00,2525
2000,2006-10-19 18:00:00,2357
2000,2006-10-19 19:00:00,1659
2000,2006-10-19 20:00:00,1221
2000,2006-10-19 21:00:00,1123
2000,2006-10-19 22:00:00,949
2000,2006-10-19 23:00:00,671
2000,2006-10-20 00:00:00,549
2000,2006-10-20 01:00:00,335
2000,2006-10-20 02:00:00,259
2000,2006-10-20 03:00:00,208
2000,2006-10-20 04:00:00,247
2000,2006-10-20 05:00:00,751
2000,2006-10-20 06:00:00,2688
2000,2006-10-20 07:00:00,4702
2000,2006-10-20 08:00:00,5129
2000,2006-10-20 09:00:00,3849
2000,2006-10-20 10:00:00,3393
2000,2006-10-20 11:00:00,3442
2000,2006-10-20 12:00:00,3504
2000,2006-10-20 13:00:00,3523
2000,2006-10-20 14:00:00,3652
2000,2006-10-20 15:00:00,3935
2000,2006-10-20 16:00:00,4904
2000,2006-10-20 17:00:00,5163
2000,2006-10-20 18:00:00,4718
2000,2006-10-20 19:00:00,3459
2000,2006-10-20 20:00:00,2233
2000,2006-10-20 21:00:00,2158
2000,2006-10-20 22:00:00,1859
2000,2006-10-20 23:00:00,1533
2000,2006-10-21 00:00:00,987
2000,2006-10-21 01:00:00,620
2000,2006-10-21 02:00:00,411
2000,2006-10-21 03:00:00,260
2000,2006-10-21 04:00:00,267
2000,2006-10-21 05:00:00,481
2000,2006-10-21 06:00:00,1052
2000,2006-10-21 07:00:00,1631
2000,2006-10-21 08:00:00,2722
2000,2006-10-21 09:00:00,3305
2000,2006-10-21 10:00:00,3594
2000,2006-10-21 11:00:00,3811
2000,2006-10-21 12:00:00,3998
2000,2006-10-21 13:00:00,3880
2000,2006-10-21 14:00:00,3839
2000,2006-10-21 15:00:00,3683
2000,2006-10-21 16:00:00,3692
2000,2006-10-21 17:00:00,3906
2000,2006-10-21 18:00:00,3574
2000,2006-10-21 19:00:00,2809
2000,2006-10-21 20:00:00,1881
2000,2006-10-21 21:00:00,1641
2000,2006-10-21 22:00:00,1838
2000,2006-10-21 23:00:00,1988
2000,2006-10-22 00:00:00,1433
2000,2006-10-22 01:00:00,832
2000,2006-10-22 02:00:00,570
2000,2006-10-22 03:00:00,467
2000,2006-10-22 04:00:00,377
2000,2006-10-22 05:00:00,413
2000,2006-10-22 06:00:00,708
2000,2006-10-22 07:00:00,896
2000,2006-10-22 08:00:00,1531
2000,2006-10-22 09:00:00,2521
2000,2006-10-22 10:00:00,3079
2000,2006-10-22 11:00:00,3466
2000,2006-10-22 12:00:00,3943
2000,2006-10-22 13:00:00,3810
2000,2006-10-22 14:00:00,3627
2000,2006-10-22 15:00:00,3582
2000,2006-10-22 16:00:00,3801
2000,2006-10-22 17:00:00,4004
2000,2006-10-22 18:00:00,3209
2000,2006-10-22 19:00:00,2166
2000,2006-10-22 20:00:00,1721
2000,2006-10-22 21:00:00,1653
2000,2006-10-22 22:00:00,1240
2000,2006-10-22 23:00:00,734
2000,2006-10-23 00:00:00,393
2000,2006-10-23 01:00:00,201
2000,2006-10-23 02:00:00,145
2000,2006-10-23 03:00:00,135
2000,2006-10-23 04:00:00,246
2000,2006-10-23 05:00:00,704
2000,2006-10-23 06:00:00,2629
2000,2006-10-23 07:00:00,4655
2000,2006-10-23 08:00:00,5073
2000,2006-10-23 09:00:00,3734
2000,2006-10-23 10:00:00,3088
2000,2006-10-23 11:00:00,3126
2000,2006-10-23 12:00:00,3178
2000,2006-10-23 13:00:00,3156
2000,2006-10-23 14:00:00,3364
2000,2006-10-23 15:00:00,3874
2000,2006-10-23 16:00:00,4490
2000,2006-10-23 17:00:00,5127
2000,2006-10-23 18:00:00,4377
2000,2006-10-23 19:00:00,2717
2000,2006-10-23 20:00:00,1914
2000,2006-10-23 21:00:00,1723
2000,2006-10-23 22:00:00,1276
2000,2006-10-23 23:00:00,668
2000,2006-10-24 00:00:00,312
2000,2006-10-24 01:00:00,173
2000,2006-10-24 02:00:00,132
2000,2006-10-24 03:00:00,121
2000,2006-10-24 04:00:00,205
2000,2006-10-24 05:00:00,775
2000,2006-10-24 06:00:00,2837
2000,2006-10-24 07:00:00,4810
2000,2006-10-24 08:00:00,5159
2000,2006-10-24 09:00:00,3975
2000,2006-10-24 10:00:00,3350
2000,2006-10-24 11:00:00,3324
2000,2006-10-24 12:00:00,3375
2000,2006-10-24 13:00:00,3411
2000,2006-10-24 14:00:00,3497
2000,2006-10-24 15:00:00,3931
2000,2006-10-24 16:00:00,4643
2000,2006-10-24 17:00:00,5087
2000,2006-10-24 18:00:00,4538
2000,2006-10-24 19:00:00,2954
2000,2006-10-24 20:00:00,2047
2000,2006-10-24 21:00:00,1952
2000,2006-10-24 22:00:00,1654
2000,2006-10-24 23:00:00,882
2000,2006-10-25 00:00:00,418
2000,2006-10-25 01:00:00,212
2000,2006-10-25 02:00:00,160
2000,2006-10-25 03:00:00,128
2000,2006-10-25 04:00:00,242
2000,2006-10-25 05:00:00,751
2000,2006-10-25 06:00:00,2781
2000,2006-10-25 07:00:00,4730
2000,2006-10-25 08:00:00,4990
2000,2006-10-25 09:00:00,3908
2000,2006-10-25 10:00:00,3341
2000,2006-10-25 11:00:00,3308
2000,2006-10-25 12:00:00,3363
2000,2006-10-25 13:00:00,3341
2000,2006-10-25 14:00:00,3514
2000,2006-10-25 15:00:00,3962
2000,2006-10-25 16:00:00,4705
2000,2006-10-25 17:00:00,5181
2000,2006-10-25 18:00:00,4733
2000,2006-10-25 19:00:00,2965
2000,2006-10-25 20:00:00,2132
2000,2006-10-25 21:00:00,2018
2000,2006-10-25 22:00:00,1551
2000,2006-10-25 23:00:00,877
2000,2006-10-26 00:00:00,469
2000,2006-10-26 01:00:00,245
2000,2006-10-26 02:00:00,132
2000,2006-10-26 03:00:00,122
2000,2006-10-26 04:00:00,225
2000,2006-10-26 05:00:00,772
2000,2006-10-26 06:00:00,2801
2000,2006-10-26 07:00:00,4735
2000,2006-10-26 08:00:00,5168
2000,2006-10-26 09:00:00,3939
2000,2006-10-26 10:00:00,3355
2000,2006-10-26 11:00:00,3135
2000,2006-10-26 12:00:00,3402
2000,2006-10-26 13:00:00,3602
2000,2006-10-26 14:00:00,3497
2000,2006-10-26 15:00:00,3980
2000,2006-10-26 16:00:00,4812
2000,2006-10-26 17:00:00,5193
2000,2006-10-26 18:00:00,4831
2000,2006-10-26 19:00:00,3384
2000,2006-10-26 20:00:00,2501
2000,2006-10-26 21:00:00,2455
2000,2006-10-26 22:00:00,1647
2000,2006-10-26 23:00:00,969
2000,2006-10-27 00:00:00,467
2000,2006-10-27 01:00:00,296
2000,2006-10-27 02:00:00,201
2000,2006-10-27 03:00:00,189
2000,2006-10-27 04:00:00,262
2000,2006-10-27 05:00:00,728
2000,2006-10-27 06:00:00,2744
2000,2006-10-27 07:00:00,4738
2000,2006-10-27 08:00:00,5178
2000,2006-10-27 09:00:00,3903
2000,2006-10-27 10:00:00,3368
2000,2006-10-27 11:00:00,3441
2000,2006-10-27 12:00:00,3569
2000,2006-10-27 13:00:00,3447
2000,2006-10-27 14:00:00,3706
2000,2006-10-27 15:00:00,3993
2000,2006-10-27 16:00:00,4791
2000,2006-10-27 17:00:00,5217
2000,2006-10-27 18:00:00,4728
2000,2006-10-27 19:00:00,3346
2000,2006-10-27 20:00:00,2303
2000,2006-10-27 21:00:00,2213
2000,2006-10-27 22:00:00,1827
2000,2006-10-27 23:00:00,1562
2000,2006-10-28 00:00:00,1055
2000,2006-10-28 01:00:00,562
2000,2006-10-28 02:00:00,404
2000,2006-10-28 03:00:00,271
2000,2006-10-28 04:00:00,257
2000,2006-10-28 05:00:00,465
2000,2006-10-28 06:00:00,975
2000,2006-10-28 07:00:00,1531
2000,2006-10-28 08:00:00,2737
2000,2006-10-28 09:00:00,3289
2000,2006-10-28 10:00:00,3615
2000,2006-10-28 11:00:00,3898
2000,2006-10-28 12:00:00,4077
2000,2006-10-28 13:00:00,4034
2000,2006-10-28 14:00:00,3895
2000,2006-10-28 15:00:00,3868
2000,2006-10-28 16:00:00,3859
2000,2006-10-28 17:00:00,4057
2000,2006-10-28 18:00:00,3619
2000,2006-10-28 19:00:00,2844
2000,2006-10-28 20:00:00,2052
2000,2006-10-28 21:00:00,1716
2000,2006-10-28 22:00:00,1809
2000,2006-10-28 23:00:00,1820
2000,2006-10-29 00:00:00,1519
2000,2006-10-29 01:00:00,693
2000,2006-10-29 02:00:00,348
2000,2006-10-29 03:00:00,646
2000,2006-10-29 04:00:00,459
2000,2006-10-29 05:00:00,418
2000,2006-10-29 06:00:00,653
2000,2006-10-29 07:00:00,851
2000,2006-10-29 08:00:00,1214
2000,2006-10-29 09:00:00,2165
2000,2006-10-29 10:00:00,2883
2000,2006-10-29 11:00:00,3407
2000,2006-10-29 12:00:00,3935
2000,2006-10-29 13:00:00,3774
2000,2006-10-29 14:00:00,3686
2000,2006-10-29 15:00:00,3721
2000,2006-10-29 16:00:00,3884
2000,2006-10-29 17:00:00,3936
2000,2006-10-29 18:00:00,3164
2000,2006-10-29 19:00:00,2176
2000,2006-10-29 20:00:00,1871
2000,2006-10-29 21:00:00,1702
2000,2006-10-29 22:00:00,1286
2000,2006-10-29 23:00:00,840
2000,2006-10-30 00:00:00,465
2000,2006-10-30 01:00:00,255
2000,2006-10-30 02:00:00,149
2000,2006-10-30 03:00:00,144
2000,2006-10-30 04:00:00,240
2000,2006-10-30 05:00:00,665
2000,2006-10-30 06:00:00,2486
2000,2006-10-30 07:00:00,4520
2000,2006-10-30 08:00:00,5134
2000,2006-10-30 09:00:00,3836
2000,2006-10-30 10:00:00,3201
2000,2006-10-30 11:00:00,3164
2000,2006-10-30 12:00:00,3286
2000,2006-10-30 13:00:00,3522
2000,2006-10-30 14:00:00,3227
2000,2006-10-30 15:00:00,3772
2000,2006-10-30 16:00:00,4510
2000,2006-10-30 17:00:00,5196
2000,2006-10-30 18:00:00,4494
2000,2006-10-30 19:00:00,2688
2000,2006-10-30 20:00:00,2026
2000,2006-10-30 21:00:00,1709
2000,2006-10-30 22:00:00,1274
2000,2006-10-30 23:00:00,738
2000,2006-10-31 00:00:00,379
2000,2006-10-31 01:00:00,213
2000,2006-10-31 02:00:00,132
2000,2006-10-31 03:00:00,135
2000,2006-10-31 04:00:00,191
2000,2006-10-31 05:00:00,654
2000,2006-10-31 06:00:00,2614
2000,2006-10-31 07:00:00,4631
2000,2006-10-31 08:00:00,5188
2000,2006-10-31 09:00:00,4065
2000,2006-10-31 10:00:00,3393
2000,2006-10-31 11:00:00,3289
2000,2006-10-31 12:00:00,3257
2000,2006-10-31 13:00:00,3548
2000,2006-10-31 14:00:00,3613
2000,2006-10-31 15:00:00,3940
2000,2006-10-31 16:00:00,4744
2000,2006-10-31 17:00:00,5176
2000,2006-10-31 18:00:00,4733
2000,2006-10-31 19:00:00,3107
2000,2006-10-31 20:00:00,2246
2000,2006-10-31 21:00:00,2061
2000,2006-10-31 22:00:00,1638
2000,2006-10-31 23:00:00,955
2200,2006-10-01 00:00:00,486
2200,2006-10-01 01:00:00,304
2200,2006-10-01 02:00:00,155
2200,2006-10-01 03:00:00,132
2200,2006-10-01 04:00:00,94
2200,2006-10-01 05:00:00,102
2200,2006-10-01 06:00:00,205
2200,2006-10-01 07:00:00,354
2200,2006-10-01 08:00:00,625
2200,2006-10-01 09:00:00,1178
2200,2006-10-01 10:00:00,1534
2200,2006-10-01 11:00:00,1752
2200,2006-10-01 12:00:00,1878
2200,2006-10-01 13:00:00,1897
2200,2006-10-01 14:00:00,1833
2200,2006-10-01 15:00:00,1883
2200,2006-10-01 16:00:00,1904
2200,2006-10-01 17:00:00,1850
2200,2006-10-01 18:00:00,1607
2200,2006-10-01 19:00:00,1045
2200,2006-10-01 20:00:00,778
2200,2006-10-01 21:00:00,749
2200,2006-10-01 22:00:00,494
2200,2006-10-01 23:00:00,283
2200,2006-10-02 00:00:00,123
2200,2006-10-02 01:00:00,59
2200,2006-10-02 02:00:00,46
2200,2006-10-02 03:00:00,50
2200,2006-10-02 04:00:00,83
2200,2006-10-02 05:00:00,203
2200,2006-10-02 06:00:00,891
2200,2006-10-02 07:00:00,2347
2200,2006-10-02 08:00:00,2804
2200,2006-10-02 09:00:00,2047
2200,2006-10-02 10:00:00,1785
2200,2006-10-02 11:00:00,1816
2200,2006-10-02 12:00:00,1871
2200,2006-10-02 13:00:00,1841
2200,2006-10-02 14:00:00,1951
2200,2006-10-02 15:00:00,2366
2200,2006-10-02 16:00:00,2383
2200,2006-10-02 17:00:00,2722
2200,2006-10-02 18:00:00,2313
2200,2006-10-02 19:00:00,1577
2200,2006-10-02 20:00:00,1001
2200,2006-10-02 21:00:00,791
2200,2006-10-02 22:00:00,578
2200,2006-10-02 23:00:00,258
2200,2006-10-03 00:00:00,115
2200,2006-10-03 01:00:00,67
2200,2006-10-03 02:00:00,37
2200,2006-10-03 03:00:00,41
2200,2006-10-03 04:00:00,73
2200,2006-10-03 05:00:00,237
2200,2006-10-03 06:00:00,988
2200,2006-10-03 07:00:00,2518
2200,2006-10-03 08:00:00,2923
2200,2006-10-03 09:00:00,2135
2200,2006-10-03 10:00:00,1854
2200,2006-10-03 11:00:00,1792
2200,2006-10-03 12:00:00,1905
2200,2006-10-03 13:00:00,1745
2200,2006-10-03 14:00:00,2094
2200,2006-10-03 15:00:00,2448
2200,2006-10-03 16:00:00,2468
2200,2006-10-03 17:00:00,2746
2200,2006-10-03 18:00:00,2552
2200,2006-10-03 19:00:00,1651
2200,2006-10-03 20:00:00,1110
2200,2006-10-03 21:00:00,930
2200,2006-10-03 22:00:00,776
2200,2006-10-03 23:00:00,326
2200,2006-10-04 00:00:00,152
2200,2006-10-04 01:00:00,57
2200,2006-10-04 02:00:00,52
2200,2006-10-04 03:00:00,47
2200,2006-10-04 04:00:00,87
2200,2006-10-04 05:00:00,219
2200,2006-10-04 06:00:00,1078
2200,2006-10-04 07:00:00,2680
2200,2006-10-04 08:00:00,3013
2200,2006-10-04 09:00:00,2216
2200,2006-10-04 10:00:00,1939
2200,2006-10-04 11:00:00,1885
2200,2006-10-04 12:00:00,1953
2200,2006-10-04 13:00:00,1874
2200,2006-10-04 14:00:00,2080
2200,2006-10-04 15:00:00,2499
2200,2006-10-04 16:00:00,2425
2200,2006-10-04 17:00:00,2840
2200,2006-10-04 18:00:00,2553
2200,2006-10-04 19:00:00,1638
